FROM_CURRENCY|TO_CURRENCY|RATE_DATE|RATE_TYPE|CONVERSION_RATE|INVERSE_RATE
AUD|INR|20-FEB-2022|Spot|53.612874526|0.01865
AUD|INR|20-JAN-2022|Spot|53.751058459|0.0186
AUD|INR|20-MAR-2022|Spot|56.427142911|0.01772
AUD|INR|20-MAY-2022|Spot|54.666877723|0.01829
AUD|INR|20-NOV-2021|Spot|53.886258965|0.01856
AUD|INR|20-OCT-2021|Spot|56.18479206|0.0178
AUD|INR|21-APR-2022|Spot|56|0.01786
AUD|INR|21-DEC-2021|Spot|53.951460989|0.01854
AUD|INR|21-FEB-2022|Spot|53.622163948|0.01865
AUD|INR|21-JAN-2022|Spot|54.00367565|0.01852
AUD|INR|21-MAR-2022|Spot|56.371348779|0.01774
AUD|INR|21-MAY-2022|Spot|56|0.01786
AUD|INR|21-NOV-2021|Spot|53.704194636|0.01862
AUD|INR|21-OCT-2021|Spot|56.217539062|0.01779
AUD|INR|22-APR-2022|Spot|56|0.01786
AUD|INR|22-DEC-2021|Spot|54.020022665|0.01851
AUD|INR|22-FEB-2022|Spot|0.01861402|53.72295
AUD|INR|22-JAN-2022|Spot|53.503406138|0.01869
AUD|INR|22-MAR-2022|Spot|56.511027924|0.0177
AUD|INR|22-MAY-2022|Spot|56|0.01786
AUD|INR|22-OCT-2021|Spot|56.019984483|0.01785
AUD|INR|23-APR-2022|Spot|56|0.01786
AUD|INR|23-DEC-2021|Spot|54.452613993|0.01836
AUD|INR|23-FEB-2022|Spot|53.959373148|0.01853
AUD|INR|23-JAN-2022|Spot|53.450067481|0.01871
AUD|INR|23-MAR-2022|Spot|56.593811257|0.01767
AUD|INR|23-MAY-2022|Spot|56|0.01786
AUD|INR|23-OCT-2021|Spot|55.947787435|0.01787
AUD|INR|24-APR-2022|Spot|56|0.01786
AUD|INR|24-DEC-2021|Spot|54.323698198|0.01841
AUD|INR|24-FEB-2022|Spot|54.062429691|0.0185
AUD|INR|24-JAN-2022|Spot|53.474828655|0.0187
AUD|INR|24-MAR-2022|Spot|57.327344064|0.01744
AUD|INR|24-MAY-2022|Spot|55.042151755|0.01817
AUD|INR|24-NOV-2021|Spot|53.769550288|0.0186
AUD|INR|24-OCT-2021|Spot|55.993179472|0.01786
AUD|INR|25-APR-2022|Spot|56|0.01786
AUD|INR|25-DEC-2021|Spot|54.201099659|0.01845
AUD|INR|25-FEB-2022|Spot|53.935772324|0.01854
AUD|INR|25-JAN-2022|Spot|53.068368662|0.01884
AUD|INR|25-MAR-2022|Spot|57.243250902|0.01747
AUD|INR|25-MAY-2022|Spot|54.888199804|0.01822
AUD|INR|25-NOV-2021|Spot|53.646586991|0.01864
AUD|INR|25-OCT-2021|Spot|55.977328122|0.01786
AUD|INR|26-APR-2022|Spot|56|0.01786
AUD|INR|26-DEC-2021|Spot|54.209066305|0.01845
AUD|INR|26-FEB-2022|Spot|54.189843752|0.01845
AUD|INR|26-JAN-2022|Spot|53.365103679|0.01874
AUD|INR|26-MAR-2022|Spot|57.249071896|0.01747
AUD|INR|26-MAY-2022|Spot|54.831561133|0.01824
AUD|INR|26-NOV-2021|Spot|53.569851403|0.01867
AUD|INR|26-OCT-2021|Spot|56.249730525|0.01778
AUD|INR|27-APR-2022|Spot|56|0.01786
AUD|INR|27-DEC-2021|Spot|54.260646555|0.01843
AUD|INR|27-FEB-2022|Spot|54.260785975|0.01843
AUD|INR|27-JAN-2022|Spot|53.688409227|0.01863
AUD|INR|27-MAR-2022|Spot|57.297976848|0.01745
AUD|INR|27-MAY-2022|Spot|54.979661095|0.01819
AUD|INR|27-NOV-2021|Spot|53.423138492|0.01872
AUD|INR|27-OCT-2021|Spot|56.182279824|0.0178
AUD|INR|28-APR-2022|Spot|56|0.01786
AUD|INR|28-DEC-2021|Spot|54.236638301|0.01844
AUD|INR|28-FEB-2022|"Monthly Average"|53.629468393|0.01865
AUD|INR|28-FEB-2022|Corporate|54.804638596|0.01825
AUD|INR|28-FEB-2022|Spot|54.146909326|0.01847
AUD|INR|28-JAN-2022|Spot|52.965142093|0.01888
AUD|INR|28-MAR-2022|Spot|57.077652262|0.01752
AUD|INR|28-MAY-2022|Spot|55.504379093|0.01802
AUD|INR|28-NOV-2021|Spot|53.44766022|0.01871
AUD|INR|28-OCT-2021|Spot|56.376052052|0.01774
AUD|INR|29-APR-2022|Spot|56|0.01786
AUD|INR|29-DEC-2021|Spot|54.011054188|0.01851
AUD|INR|29-JAN-2022|Spot|52.475867295|0.01906
AUD|INR|29-MAR-2022|Spot|56.960609269|0.01756
AUD|INR|29-MAY-2022|Spot|55.585445903|0.01799
AUD|INR|29-NOV-2021|Spot|53.415615427|0.01872
AUD|INR|30-APR-2022|Spot|56|0.01786
AUD|INR|30-APR-2022|Corporate|54.031672366|0.01851
AUD|INR|30-APR-2022|"Monthly Average"|56.164994106|0.0178
AUD|INR|30-DEC-2021|Spot|53.97704193|0.01853
AUD|INR|30-JAN-2022|Spot|52.50292419|0.01905
AUD|INR|30-MAR-2022|Spot|56.745805141|0.01762
AUD|INR|30-MAY-2022|Spot|56|0.01786
AUD|INR|30-NOV-2021|Corporate|53.329419979|0.01875
AUD|INR|30-NOV-2021|"Monthly Average"|54.404041428|0.01838
AUD|INR|30-NOV-2021|Spot|53.477405792|0.0187
AUD|INR|30-OCT-2021|Spot|56.355506288|0.01774
AUD|INR|30-SEP-2021|Corporate|53.625425|0.01865
AUD|INR|30-SEP-2021|"Monthly Average"|53.866219|0.01856
AUD|INR|31-AUG-2021|Corporate|53.318905|0.01876
AUD|INR|31-AUG-2021|"Monthly Average"|54.147216|0.01847
AUD|INR|31-DEC-2021|Spot|54.02803435|0.01851
AUD|INR|31-DEC-2021|Corporate|54.145075414|0.01847
AUD|INR|31-DEC-2021|"Monthly Average"|53.922382882|0.01855
AUD|INR|31-JAN-2022|Corporate|52.689661115|0.01898
AUD|INR|31-JAN-2022|"Monthly Average"|53.446249438|0.01871
AUD|INR|31-JAN-2022|Spot|52.519784105|0.01904
AUD|INR|31-JUL-2021|"Monthly Average"|55.37236|0.01806
AUD|INR|31-JUL-2021|Corporate|54.629045|0.01831
AUD|INR|31-MAR-2022|Corporate|56.906437466|0.01757
AUD|INR|31-MAR-2022|Spot|56.890526509|0.01758
AUD|INR|31-MAR-2022|"Monthly Average"|56.211037144|0.01779
AUD|INR|31-MAY-2022|Corporate|55.780835925|0.01793
AUD|INR|31-MAY-2022|"Monthly Average"|54.48922058|0.01835
AUD|INR|31-MAY-2022|Spot|55.819885198|0.01791
AUD|INR|31-OCT-2021|Corporate|56.382101542|0.01774
AUD|INR|31-OCT-2021|Spot|56.347466639|0.01775
AUD|INR|31-OCT-2021|"Monthly Average"|55.370583354|0.01806
AUD|NZD|01-APR-2022|Spot|1.079909214|0.926
AUD|NZD|01-DEC-2021|Spot|1.045306814|0.95666
AUD|NZD|01-FEB-2022|Spot|1.073714245|0.93135
AUD|NZD|01-JAN-2022|Spot|1.061691024|0.94189
AUD|NZD|01-JUN-2022|Spot|1.102348997|0.90715
AUD|NZD|01-MAR-2022|Spot|1.072198594|0.93266
AUD|NZD|01-MAY-2022|Spot|1.09|0.91743
AUD|NZD|01-NOV-2021|Spot|1.049139787|0.95316
AUD|NZD|01-OCT-2021|Spot|1.047631|0.95453
AUD|NZD|02-APR-2022|Spot|1.083895967|0.9226
AUD|NZD|02-DEC-2021|Spot|1.043291046|0.95851
AUD|NZD|02-FEB-2022|Spot|1.073999338|0.9311
AUD|NZD|02-JAN-2022|Spot|1.062084317|0.94154
AUD|NZD|02-JUN-2022|Spot|1.107151571|0.90322
AUD|NZD|02-MAR-2022|Spot|1.072886098|0.93207
AUD|NZD|02-MAY-2022|Spot|1.09|0.91743
AUD|NZD|02-NOV-2021|Spot|1.047131424|0.95499
AUD|NZD|02-OCT-2021|Spot|1.047578882|0.95458
AUD|NZD|03-APR-2022|Spot|1.081841205|0.92435
AUD|NZD|03-DEC-2021|Spot|1.04100321|0.96061
AUD|NZD|03-FEB-2022|Spot|1.07519035|0.93007
AUD|NZD|03-JAN-2022|Spot|1.063172209|0.94058
AUD|NZD|03-JUN-2022|Spot|1.107127722|0.90324
AUD|NZD|03-MAR-2022|Spot|1.074363135|0.93078
AUD|NZD|03-MAY-2022|Spot|1.09|0.91743
AUD|NZD|03-NOV-2021|Spot|1.045965599|0.95605
AUD|NZD|03-OCT-2021|Spot|1.04568638|0.95631
AUD|NZD|04-APR-2022|Spot|1.082502909|0.92379
AUD|NZD|04-DEC-2021|Spot|1.038490397|0.96294
AUD|NZD|04-FEB-2022|Spot|1.071977248|0.93286
AUD|NZD|04-JAN-2022|Spot|1.060178391|0.94324
AUD|NZD|04-JUN-2022|Spot|1.107934046|0.90258
AUD|NZD|04-MAR-2022|Spot|1.077926801|0.92771
AUD|NZD|04-MAY-2022|Spot|1.09|0.91743
AUD|NZD|04-NOV-2021|Spot|1.041039162|0.96058
AUD|NZD|04-OCT-2021|Spot|1.044963929|0.95697
AUD|NZD|05-APR-2022|Spot|1.084011945|0.9225
AUD|NZD|05-DEC-2021|Spot|1.037532118|0.96383
AUD|NZD|05-FEB-2022|Spot|1.07055368|0.9341
AUD|NZD|05-JAN-2022|Spot|1.063789551|0.94004
AUD|NZD|05-JUN-2022|Spot|1.105494699|0.90457
AUD|NZD|05-MAR-2022|Spot|1.075361401|0.92992
AUD|NZD|05-MAY-2022|Spot|1.09|0.91743
AUD|NZD|05-NOV-2021|Spot|1.041075503|0.96055
AUD|NZD|05-OCT-2021|Spot|1.045950111|0.95607
AUD|NZD|06-APR-2022|Spot|1.09044478|0.91706
AUD|NZD|06-DEC-2021|Spot|1.036871962|0.96444
AUD|NZD|06-FEB-2022|Spot|1.068301106|0.93607
AUD|NZD|06-JAN-2022|Spot|1.063697411|0.94012
AUD|NZD|06-JUN-2022|Spot|1.09873998|0.91013
AUD|NZD|06-MAR-2022|Spot|1.074694508|0.9305
AUD|NZD|06-MAY-2022|Spot|1.09|0.91743
AUD|NZD|06-NOV-2021|Spot|1.040142976|0.96141
AUD|NZD|06-OCT-2021|Spot|1.046738707|0.95535
AUD|NZD|07-APR-2022|Spot|1.087750333|0.91933
AUD|NZD|07-DEC-2021|Spot|1.043778471|0.95806
AUD|NZD|07-FEB-2022|Spot|1.065905545|0.93817
AUD|NZD|07-JAN-2022|Spot|1.062021764|0.9416
AUD|NZD|07-JUN-2022|Spot|1.10902563|0.90169
AUD|NZD|07-MAR-2022|Spot|1.073717457|0.93134
AUD|NZD|07-MAY-2022|Spot|1.09|0.91743
AUD|NZD|07-NOV-2021|Spot|1.03961258|0.9619
AUD|NZD|07-OCT-2021|Spot|1.050066311|0.95232
AUD|NZD|08-APR-2022|Spot|1.084858266|0.92178
AUD|NZD|08-DEC-2021|Spot|1.044428278|0.95746
AUD|NZD|08-FEB-2022|Spot|1.074175757|0.93095
AUD|NZD|08-JAN-2022|Spot|1.059990192|0.9434
AUD|NZD|08-JUN-2022|Spot|1.113740571|0.89788
AUD|NZD|08-MAR-2022|Spot|1.072810569|0.93213
AUD|NZD|08-MAY-2022|Spot|1.09|0.91743
AUD|NZD|08-NOV-2021|Spot|1.04010566|0.96144
AUD|NZD|08-OCT-2021|Spot|1.055113522|0.94777
AUD|NZD|09-APR-2022|Spot|1.088918985|0.91834
AUD|NZD|09-DEC-2021|Spot|1.053121951|0.94956
AUD|NZD|09-FEB-2022|Spot|1.074099073|0.93101
AUD|NZD|09-JAN-2022|Spot|1.058995903|0.94429
AUD|NZD|09-JUN-2022|Spot|1.115688021|0.89631
AUD|NZD|09-MAR-2022|Spot|1.065940164|0.93814
AUD|NZD|09-MAY-2022|Spot|1.09|0.91743
AUD|NZD|09-NOV-2021|Spot|1.035348907|0.96586
AUD|NZD|09-OCT-2021|Spot|1.054290501|0.94851
AUD|NZD|10-APR-2022|Spot|1.087829035|0.91926
AUD|NZD|10-DEC-2021|Spot|1.053634596|0.9491
AUD|NZD|10-FEB-2022|Spot|0.930956283|1.07416
AUD|NZD|10-JAN-2022|Spot|1.058880724|0.94439
AUD|NZD|10-JUN-2022|Spot|1.111661773|0.89955
AUD|NZD|10-MAR-2022|Spot|1.069489534|0.93503
AUD|NZD|10-MAY-2022|Spot|1.09|0.91743
AUD|NZD|10-NOV-2021|Spot|1.03502587|0.96616
AUD|NZD|10-OCT-2021|Spot|1.054532257|0.94829
AUD|NZD|11-APR-2022|Spot|1.085968001|0.92084
AUD|NZD|11-DEC-2021|Spot|1.055641192|0.94729
AUD|NZD|11-FEB-2022|Spot|1.076669955|0.92879
AUD|NZD|11-JAN-2022|Spot|1.06177846|0.94182
AUD|NZD|11-JUN-2022|Spot|1.108413252|0.90219
AUD|NZD|11-MAR-2022|Spot|1.072272524|0.9326
AUD|NZD|11-MAY-2022|Spot|1.09|0.91743
AUD|NZD|11-NOV-2021|Spot|1.038266872|0.96314
AUD|NZD|11-OCT-2021|Spot|1.053624312|0.9491
AUD|NZD|12-APR-2022|Spot|1.087217019|0.91978
AUD|NZD|12-DEC-2021|Spot|1.055324748|0.94758
AUD|NZD|12-FEB-2022|Spot|1.074178922|0.93094
AUD|NZD|12-JAN-2022|Spot|1.062427782|0.94124
AUD|NZD|12-JUN-2022|Spot|1.111720908|0.89951
AUD|NZD|12-MAR-2022|Spot|1.0714441|0.93332
AUD|NZD|12-MAY-2022|Spot|1.09|0.91743
AUD|NZD|12-NOV-2021|Spot|1.038737875|0.96271
AUD|NZD|12-OCT-2021|Spot|1.058875148|0.9444
AUD|NZD|13-APR-2022|Spot|1.087322329|0.91969
AUD|NZD|13-DEC-2021|Spot|1.055185698|0.9477
AUD|NZD|13-FEB-2022|Spot|1.07246765|0.93243
AUD|NZD|13-JAN-2022|Spot|1.063017958|0.94072
AUD|NZD|13-JUN-2022|Spot|1.1079235|0.90259
AUD|NZD|13-MAR-2022|Spot|1.070746467|0.93393
AUD|NZD|13-MAY-2022|Spot|1.09|0.91743
AUD|NZD|13-NOV-2021|Spot|1.040261673|0.9613
AUD|NZD|13-OCT-2021|Spot|1.060491654|0.94296
AUD|NZD|14-APR-2022|Spot|1.094891023|0.91333
AUD|NZD|14-DEC-2021|Spot|1.054280416|0.94851
AUD|NZD|14-FEB-2022|Spot|1.07375394|0.93131
AUD|NZD|14-JAN-2022|Spot|1.060724493|0.94275
AUD|NZD|14-JUN-2022|Spot|1.106811832|0.9035
AUD|NZD|14-MAR-2022|Spot|1.072196762|0.93266
AUD|NZD|14-MAY-2022|Spot|1.105108018|0.90489
AUD|NZD|14-NOV-2021|Spot|1.040845211|0.96076
AUD|NZD|14-OCT-2021|Spot|1.05970703|0.94366
AUD|NZD|15-APR-2022|Spot|1.09307712|0.91485
AUD|NZD|15-DEC-2021|Spot|1.053037474|0.94963
AUD|NZD|15-FEB-2022|Spot|1.077765533|0.92785
AUD|NZD|15-JAN-2022|Spot|1.060776562|0.94271
AUD|NZD|15-JUN-2022|Spot|1.107028033|0.90332
AUD|NZD|15-MAR-2022|Spot|1.065982937|0.9381
AUD|NZD|15-MAY-2022|Spot|1.104631972|0.90528
AUD|NZD|15-NOV-2021|Spot|1.041114414|0.96051
AUD|NZD|15-OCT-2021|Spot|1.055722318|0.94722
AUD|NZD|16-APR-2022|Spot|1.09|0.91743
AUD|NZD|16-DEC-2021|Spot|1.057757614|0.9454
AUD|NZD|16-FEB-2022|Spot|1.076936879|0.92856
AUD|NZD|16-JAN-2022|Spot|1.059520993|0.94382
AUD|NZD|16-MAR-2022|Spot|1.062298862|0.94135
AUD|NZD|16-MAY-2022|Spot|1.107986035|0.90254
AUD|NZD|16-NOV-2021|Spot|1.042458331|0.95927
AUD|NZD|16-OCT-2021|Spot|1.048834011|0.95344
AUD|NZD|17-APR-2022|Spot|1.09|0.91743
AUD|NZD|17-DEC-2021|Spot|1.056037403|0.94694
AUD|NZD|17-FEB-2022|Spot|0.928623725|1.07686
AUD|NZD|17-JAN-2022|Spot|1.06047094|0.94298
AUD|NZD|17-MAR-2022|Spot|1.065426725|0.93859
AUD|NZD|17-MAY-2022|Spot|1.104891558|0.90507
AUD|NZD|17-NOV-2021|Spot|1.04522093|0.95674
AUD|NZD|17-OCT-2021|Spot|1.048931994|0.95335
AUD|NZD|18-APR-2022|Spot|1.09|0.91743
AUD|NZD|18-DEC-2021|Spot|1.058270208|0.94494
AUD|NZD|18-FEB-2022|Spot|0.930993741|1.07412
AUD|NZD|18-JAN-2022|Spot|1.060850861|0.94264
AUD|NZD|18-MAR-2022|Spot|1.071668764|0.93312
AUD|NZD|18-MAY-2022|Spot|1.09|0.91743
AUD|NZD|18-NOV-2021|Spot|1.039350153|0.96214
AUD|NZD|18-OCT-2021|Spot|1.049370496|0.95295
AUD|NZD|19-APR-2022|Spot|1.09|0.91743
AUD|NZD|19-DEC-2021|Spot|1.05703098|0.94605
AUD|NZD|19-FEB-2022|Spot|1.071753703|0.93305
AUD|NZD|19-JAN-2022|Spot|1.061800417|0.9418
AUD|NZD|19-MAR-2022|Spot|1.073427181|0.9316
AUD|NZD|19-MAY-2022|Spot|1.105148647|0.90486
AUD|NZD|19-NOV-2021|Spot|1.034193975|0.96694
AUD|NZD|19-OCT-2021|Spot|1.047619454|0.95455
AUD|NZD|20-APR-2022|Spot|1.09|0.91743
AUD|NZD|20-DEC-2021|Spot|1.058099841|0.94509
AUD|NZD|20-FEB-2022|Spot|1.071277906|0.93346
AUD|NZD|20-JAN-2022|Spot|1.06370271|0.94011
AUD|NZD|20-MAR-2022|Spot|1.074520492|0.93065
AUD|NZD|20-MAY-2022|Spot|1.102621622|0.90693
AUD|NZD|20-NOV-2021|Spot|1.034033672|0.96709
AUD|NZD|20-OCT-2021|Spot|1.044449217|0.95744
AUD|NZD|21-APR-2022|Spot|1.09|0.91743
AUD|NZD|21-DEC-2021|Spot|1.059418979|0.94391
AUD|NZD|21-FEB-2022|Spot|1.07164856|0.93314
AUD|NZD|21-JAN-2022|Spot|1.069444659|0.93506
AUD|NZD|21-MAR-2022|Spot|1.073975267|0.93112
AUD|NZD|21-MAY-2022|Spot|1.09|0.91743
AUD|NZD|21-NOV-2021|Spot|1.034284209|0.96685
AUD|NZD|21-OCT-2021|Spot|1.04326647|0.95853
AUD|NZD|22-APR-2022|Spot|1.09|0.91743
AUD|NZD|22-DEC-2021|Spot|1.056797683|0.94625
AUD|NZD|22-FEB-2022|Spot|0.932641321|1.07222
AUD|NZD|22-JAN-2022|Spot|1.070134005|0.93446
AUD|NZD|22-MAR-2022|Spot|1.074571787|0.9306
AUD|NZD|22-MAY-2022|Spot|1.09|0.91743
AUD|NZD|22-OCT-2021|Spot|1.044763085|0.95715
AUD|NZD|23-APR-2022|Spot|1.09|0.91743
AUD|NZD|23-DEC-2021|Spot|1.058350331|0.94487
AUD|NZD|23-FEB-2022|Spot|1.070553253|0.9341
AUD|NZD|23-JAN-2022|Spot|1.070313975|0.93431
AUD|NZD|23-MAR-2022|Spot|1.071327608|0.93342
AUD|NZD|23-MAY-2022|Spot|1.09|0.91743
AUD|NZD|23-OCT-2021|Spot|1.04510591|0.95684
AUD|NZD|24-APR-2022|Spot|1.09|0.91743
AUD|NZD|24-DEC-2021|Spot|1.060675745|0.9428
AUD|NZD|24-FEB-2022|Spot|1.067973517|0.93635
AUD|NZD|24-JAN-2022|Spot|1.069478231|0.93504
AUD|NZD|24-MAR-2022|Spot|1.075394206|0.92989
AUD|NZD|24-MAY-2022|Spot|1.098623737|0.91023
AUD|NZD|24-NOV-2021|Spot|1.03918027|0.9623
AUD|NZD|24-OCT-2021|Spot|1.043384921|0.95842
AUD|NZD|25-APR-2022|Spot|1.09|0.91743
AUD|NZD|25-DEC-2021|Spot|1.060134547|0.94328
AUD|NZD|25-FEB-2022|Spot|1.072268977|0.9326
AUD|NZD|25-JAN-2022|Spot|1.064804979|0.93914
AUD|NZD|25-MAR-2022|Spot|1.079117308|0.92668
AUD|NZD|25-MAY-2022|Spot|1.099081992|0.90985
AUD|NZD|25-NOV-2021|Spot|1.046840824|0.95526
AUD|NZD|25-OCT-2021|Spot|1.043433719|0.95837
AUD|NZD|26-APR-2022|Spot|1.09|0.91743
AUD|NZD|26-DEC-2021|Spot|1.059514397|0.94383
AUD|NZD|26-FEB-2022|Spot|1.070925236|0.93377
AUD|NZD|26-JAN-2022|Spot|1.070185177|0.93442
AUD|NZD|26-MAR-2022|Spot|1.079555937|0.92631
AUD|NZD|26-MAY-2022|Spot|1.094007639|0.91407
AUD|NZD|26-NOV-2021|Spot|1.048441842|0.9538
AUD|NZD|26-OCT-2021|Spot|1.045767748|0.95624
AUD|NZD|27-APR-2022|Spot|1.09|0.91743
AUD|NZD|27-DEC-2021|Spot|1.059323214|0.944
AUD|NZD|27-FEB-2022|Spot|1.07109789|0.93362
AUD|NZD|27-JAN-2022|Spot|1.071596841|0.93319
AUD|NZD|27-MAR-2022|Spot|1.077390865|0.92817
AUD|NZD|27-MAY-2022|Spot|1.095293951|0.913
AUD|NZD|27-NOV-2021|Spot|1.044383167|0.9575
AUD|NZD|27-OCT-2021|Spot|1.047894955|0.95429
AUD|NZD|28-APR-2022|Spot|1.09|0.91743
AUD|NZD|28-DEC-2021|Spot|1.062729956|0.94097
AUD|NZD|28-FEB-2022|Corporate|1.072198594|0.93266
AUD|NZD|28-FEB-2022|"Monthly Average"|1.072896844|0.93206
AUD|NZD|28-FEB-2022|Spot|1.069264624|0.93522
AUD|NZD|28-JAN-2022|Spot|1.06922657|0.93526
AUD|NZD|28-MAR-2022|Spot|1.073156134|0.93183
AUD|NZD|28-MAY-2022|Spot|1.094852705|0.91336
AUD|NZD|28-NOV-2021|Spot|1.044536695|0.95736
AUD|NZD|28-OCT-2021|Spot|1.047291309|0.95484
AUD|NZD|29-APR-2022|Spot|1.09|0.91743
AUD|NZD|29-DEC-2021|Spot|1.06380734|0.94002
AUD|NZD|29-JAN-2022|Spot|1.067666633|0.93662
AUD|NZD|29-MAR-2022|Spot|1.085173364|0.92151
AUD|NZD|29-MAY-2022|Spot|1.096034813|0.91238
AUD|NZD|29-NOV-2021|Spot|1.043774345|0.95806
AUD|NZD|30-APR-2022|"Monthly Average"|1.089581134|0.91778
AUD|NZD|30-APR-2022|Corporate|1.093307279|0.91466
AUD|NZD|30-APR-2022|Spot|1.09|0.91743
AUD|NZD|30-DEC-2021|Spot|1.060634614|0.94283
AUD|NZD|30-JAN-2022|Spot|1.068785539|0.93564
AUD|NZD|30-MAR-2022|Spot|1.08367423|0.92279
AUD|NZD|30-MAY-2022|Spot|1.09|0.91743
AUD|NZD|30-NOV-2021|"Monthly Average"|1.040950933|0.96066
AUD|NZD|30-NOV-2021|Corporate|1.045306814|0.95666
AUD|NZD|30-NOV-2021|Spot|1.047822502|0.95436
AUD|NZD|30-OCT-2021|Spot|1.049206247|0.9531
AUD|NZD|30-SEP-2021|"Monthly Average"|1.036724|0.96458
AUD|NZD|30-SEP-2021|Corporate|1.09384925720781|0.9142
AUD|NZD|31-AUG-2021|"Monthly Average"|1.047057|0.95506
AUD|NZD|31-AUG-2021|Corporate|1.037755|0.96362
AUD|NZD|31-DEC-2021|"Monthly Average"|1.053590623|0.94914
AUD|NZD|31-DEC-2021|Corporate|1.061691024|0.94189
AUD|NZD|31-DEC-2021|Spot|1.061581877|0.94199
AUD|NZD|31-JAN-2022|Spot|1.06993138|0.93464
AUD|NZD|31-JAN-2022|"Monthly Average"|1.063975241|0.93987
AUD|NZD|31-JAN-2022|Corporate|1.073714245|0.93135
AUD|NZD|31-JUL-2021|Corporate|1.053182|0.9495
AUD|NZD|31-JUL-2021|"Monthly Average"|1.06299|0.94074
AUD|NZD|31-MAR-2022|Corporate|1.079909214|0.926
AUD|NZD|31-MAR-2022|Spot|1.076180929|0.92921
AUD|NZD|31-MAR-2022|"Monthly Average"|1.073837533|0.93124
AUD|NZD|31-MAY-2022|Corporate|1.102348997|0.90715
AUD|NZD|31-MAY-2022|Spot|1.097348463|0.91129
AUD|NZD|31-MAY-2022|"Monthly Average"|1.100972164|0.90829
AUD|NZD|31-OCT-2021|Corporate|1.049139787|0.95316
AUD|NZD|31-OCT-2021|"Monthly Average"|1.049117044|0.95318
AUD|NZD|31-OCT-2021|Spot|1.048936581|0.95335
AUD|SGD|01-APR-2022|Spot|1.015088317|0.98514
AUD|SGD|01-DEC-2021|Spot|0.972780175|1.02798
AUD|SGD|01-FEB-2022|Spot|0.95432488|1.04786
AUD|SGD|01-JAN-2022|Spot|0.980118108|1.02029
AUD|SGD|01-JUN-2022|Spot|0.984124502|1.01613
AUD|SGD|01-MAR-2022|Spot|0.983963598|1.0163
AUD|SGD|01-MAY-2022|Spot|1.005|0.99502
AUD|SGD|01-NOV-2021|Spot|1.014969724|0.98525
AUD|SGD|01-OCT-2021|Spot|0.981737|1.0186
AUD|SGD|02-APR-2022|Spot|1.016709669|0.98356
AUD|SGD|02-DEC-2021|Spot|0.973502175|1.02722
AUD|SGD|02-FEB-2022|Spot|0.959569218|1.04213
AUD|SGD|02-JAN-2022|Spot|0.979959832|1.02045
AUD|SGD|02-JUN-2022|Spot|0.985020838|1.01521
AUD|SGD|02-MAR-2022|Spot|0.984237554|1.01601
AUD|SGD|02-MAY-2022|Spot|1.005|0.99502
AUD|SGD|02-NOV-2021|Spot|1.015635241|0.98461
AUD|SGD|02-OCT-2021|Spot|0.985152134|1.01507
AUD|SGD|03-APR-2022|Spot|1.016437854|0.98383
AUD|SGD|03-DEC-2021|Spot|0.970524563|1.03037
AUD|SGD|03-FEB-2022|Spot|0.960104354|1.04155
AUD|SGD|03-JAN-2022|Spot|0.980592901|1.01979
AUD|SGD|03-JUN-2022|Spot|0.994751469|1.00528
AUD|SGD|03-MAR-2022|Spot|0.987344093|1.01282
AUD|SGD|03-MAY-2022|Spot|1.005|0.99502
AUD|SGD|03-NOV-2021|Spot|1.002284043|0.99772
AUD|SGD|03-OCT-2021|Spot|0.985736875|1.01447
AUD|SGD|04-APR-2022|Spot|1.017554545|0.98275
AUD|SGD|04-DEC-2021|Spot|0.961641955|1.03989
AUD|SGD|04-FEB-2022|Spot|0.95976909|1.04192
AUD|SGD|04-JAN-2022|Spot|0.973819292|1.02688
AUD|SGD|04-JUN-2022|Spot|0.992286405|1.00777
AUD|SGD|04-MAR-2022|Spot|0.993514824|1.00653
AUD|SGD|04-MAY-2022|Spot|1.005|0.99502
AUD|SGD|04-NOV-2021|Spot|1.003302592|0.99671
AUD|SGD|04-OCT-2021|Spot|0.985263486|1.01496
AUD|SGD|05-APR-2022|Spot|1.023749652|0.9768
AUD|SGD|05-DEC-2021|Spot|0.960460314|1.04117
AUD|SGD|05-FEB-2022|Spot|0.950888351|1.05165
AUD|SGD|05-JAN-2022|Spot|0.98163089|1.01871
AUD|SGD|05-JUN-2022|Spot|0.991067022|1.00901
AUD|SGD|05-MAR-2022|Spot|1.001676185|0.99833
AUD|SGD|05-MAY-2022|Spot|1.005|0.99502
AUD|SGD|05-NOV-2021|Spot|1.000196592|0.9998
AUD|SGD|05-OCT-2021|Spot|0.988394439|1.01174
AUD|SGD|06-APR-2022|Spot|1.031919317|0.96907
AUD|SGD|06-DEC-2021|Spot|0.960476414|1.04115
AUD|SGD|06-FEB-2022|Spot|0.951717759|1.05073
AUD|SGD|06-JAN-2022|Spot|0.983482933|1.01679
AUD|SGD|06-JUN-2022|Spot|0.991249645|1.00883
AUD|SGD|06-MAR-2022|Spot|1.003157766|0.99685
AUD|SGD|06-MAY-2022|Spot|1.005|0.99502
AUD|SGD|06-NOV-2021|Spot|1.00031444|0.99969
AUD|SGD|06-OCT-2021|Spot|0.989538618|1.01057
AUD|SGD|07-APR-2022|Spot|1.025221927|0.9754
AUD|SGD|07-DEC-2021|Spot|0.964530916|1.03677
